"date","close","volume","open","high","low"
"2015/09/21","29.1600","24197490.0000","29.0900","29.3350","28.9400"
"2015/09/18","29.0200","60465660.0000","29.2200","29.4200","28.8050"
"2015/09/17","29.7100","29560160.0000","29.6200","30.2000","29.5500"
"2015/09/16","29.7700","25942820.0000","29.6200","29.7900","29.4000"
"2015/09/15","29.7300","29782190.0000","29.5600","29.9350","29.4800"
"2015/09/14","29.3900","24063820.0000","29.4700","29.5300","29.0900"
"2015/09/11","29.4700","21772920.0000","29.0800","29.5200","29.0400"
"2015/09/10","29.2700","25168780.0000","29.1800","29.6600","28.8950"
"2015/09/09","29.2400","30745320.0000","29.7200","30.1200","29.1700"
"2015/09/08","29.5000","27784980.0000","28.9800","29.5000","28.9500"
"2015/09/04","28.5200","29095070.0000","28.5700","28.9000","28.4100"
"2015/09/03","29.0800","38624390.0000","28.8000","29.4200","28.6900"
"2015/09/02","28.6000","34580310.0000","28.3500","28.6000","28.1400"
"2015/09/01","27.8200","44120660.0000","27.9100","28.1700","27.6600"
"2015/08/31","28.5400","42383910.0000","28.3300","29.1300","28.1600"
"2015/08/28","28.4200","43422600.0000","27.6700","28.6100","27.4500"
"2015/08/27","27.7200","38560890.0000","27.7200","27.9100","27.0100"
"2015/08/26","27.3000","47353980.0000","26.5100","27.3400","26.0800"
"2015/08/25","25.8700","59237080.0000","27.0400","27.1500","25.8700"
"2015/08/24","26.2500","83141430.0000","25.2000","27.6300","24.8700"
"2015/08/21","26.5600","52055180.0000","27.3300","27.6300","26.5600"
"2015/08/20","27.5300","31813610.0000","28.0300","28.2400","27.5300"
"2015/08/19","28.3600","30507410.0000","28.6500","28.7964","28.2800"
"2015/08/18","28.9100","19176890.0000","28.9500","29.0500","28.8000"
"2015/08/17","29.0800","15548220.0000","28.8300","29.2000","28.7100"
"2015/08/14","29.0200","14289670.0000","28.9200","29.0400","28.8200"
"2015/08/13","28.8700","18783610.0000","29.4000","29.4500","28.8700"
"2015/08/12","29.4600","33591580.0000","28.6600","29.5700","28.6600"
"2015/08/11","28.9700","23714160.0000","29.4700","29.4800","28.9600"
"2015/08/10","29.6400","22781250.0000","29.0700","29.6800","29.0600"
"2015/08/07","28.8800","25605670.0000","28.8000","28.9600","28.6900"
"2015/08/06","29.0100","27946490.0000","29.1600","29.2300","28.8450"
"2015/08/05","29.1200","23576030.0000","29.1900","29.3900","29.0200"
"2015/08/04","29.1300","25034080.0000","28.9800","29.1500","28.8600"
"2015/08/03","29.0500","26151450.0000","29.0000","29.3500","28.9000"
"2015/07/31","28.9500","27158190.0000","29.1200","29.1200","28.7700"
"2015/07/30","28.9100","26543750.0000","29.1000","29.4500","28.8500"
"2015/07/29","29.0100","26458030.0000","28.9500","29.1300","28.7900"
"2015/07/28","28.9600","33156470.0000","28.5100","29.1800","28.4400"
"2015/07/27","28.3500","42110320.0000","28.0700","28.4150","27.6200"
"2015/07/24","28.0600","31607690.0000","28.5300","28.6400","28.0600"
"2015/07/23","28.5950","33264100.0000","28.6600","28.9700","28.4300"
"2015/07/22","28.6050","36362760.0000","28.5700","28.8500","28.4300"
"2015/07/21","28.7200","44894430.0000","28.9600","29.2600","28.6700"
"2015/07/20","29.1000","33688510.0000","29.6200","29.6200","29.0650"
"2015/07/17","29.4700","43565900.0000","29.6600","29.8000","29.1000"
"2015/07/16","29.9000","81114050.0000","30.4700","30.4800","29.1000"
"2015/07/15","29.6900","46800710.0000","29.6500","29.9900","29.4650"
"2015/07/14","29.6500","39450560.0000","29.6600","30.1100","29.4400"
"2015/07/13","29.7300","26391020.0000","29.2700","29.8200","29.1900"
"2015/07/10","29.1700","31418840.0000","29.2000","29.3500","28.9400"
"2015/07/09","28.9300","47138520.0000","29.7200","29.8900","28.8200"
"2015/07/08","29.5000","45210870.0000","29.4000","29.6671","29.1500"
"2015/07/07","29.9000","43500540.0000","29.8700","29.9300","29.0900"
"2015/07/06","30.0400","32451940.0000","30.2400","30.4500","29.8400"
"2015/07/02","30.5550","27096060.0000","30.1800","30.9200","30.1000"
"2015/07/01","30.1800","27178670.0000","30.4900","30.5500","30.0100"
"2015/06/30","30.4150","34098730.0000","30.6300","30.6900","30.1500"
"2015/06/29","30.3900","35178410.0000","30.7000","30.9800","30.3050"
"2015/06/26","31.0200","62127280.0000","31.5100","31.5300","30.7600"
"2015/06/25","31.9900","22691420.0000","32.0200","32.3200","31.9900"
"2015/06/24","31.9100","23271480.0000","32.1500","32.1500","31.8800"
"2015/06/23","32.0850","17991000.0000","32.3050","32.3400","31.9300"
"2015/06/22","32.2600","23593360.0000","32.2600","32.3850","32.0800"
"2015/06/19","32.0700","38812000.0000","32.4000","32.5700","31.9620"
"2015/06/18","32.3800","27652650.0000","32.0800","32.4960","32.0000"
"2015/06/17","31.9500","28192680.0000","31.7500","32.0900","31.6900"
"2015/06/16","31.6350","20253490.0000","31.2600","31.7550","31.1300"
"2015/06/15","31.3900","23157160.0000","31.1200","31.5100","30.9400"
"2015/06/12","31.3200","31601230.0000","31.7200","32.1000","31.2000"
"2015/06/11","31.8500","24268430.0000","31.9500","32.1000","31.8400"
"2015/06/10","31.8200","33336270.0000","31.4600","32.1550","31.3700"
"2015/06/09","31.2500","33954140.0000","31.3300","31.6600","31.1500"
"2015/06/08","31.3000","38101730.0000","31.8100","31.9500","31.2100"
"2015/06/05","31.8400","27688230.0000","32.2800","32.2950","31.8300"
"2015/06/04","32.3100","33597670.0000","32.5100","32.7200","32.2000"
"2015/06/03","32.7300","38124340.0000","33.1700","33.2400","32.5900"
"2015/06/02","33.2700","36305480.0000","33.6400","33.7500","33.1400"
"2015/06/01","33.9050","46720470.0000","34.3700","34.5900","33.6800"
"2015/05/29","34.4600","43344720.0000","34.2400","34.7500","34.2100"
"2015/05/28","34.0100","27053680.0000","33.7400","34.1500","33.6800"
"2015/05/27","33.7100","30169050.0000","33.2000","33.8500","33.1300"
"2015/05/26","33.1050","28578770.0000","33.2700","33.2900","32.8400"
"2015/05/22","33.4500","20834080.0000","33.4700","33.5100","33.3200"
"2015/05/21","33.5500","21255470.0000","33.2100","33.5600","33.0700"
"2015/05/20","33.3700","21355900.0000","33.0600","33.5000","33.0100"
"2015/05/19","33.1500","21769620.0000","33.3600","33.3800","32.9900"
"2015/05/18","33.4100","23678740.0000","32.9800","33.4100","32.8500"
"2015/05/15","32.9900","17135800.0000","33.0900","33.1200","32.7500"
"2015/05/14","32.9700","21090710.0000","32.8600","33.1300","32.7700"
"2015/05/13","32.6400","20468810.0000","32.2700","32.9000","32.2700"
"2015/05/12","32.2500","24513590.0000","32.4400","32.5000","32.0000"
"2015/05/11","32.6900","18358140.0000","32.6800","32.7100","32.4300"
"2015/05/08","32.8000","26924390.0000","32.5100","32.8800","32.3400"
"2015/05/07","32.2450","21457470.0000","32.2700","32.6300","32.1800"
"2015/05/06","32.2200","31965460.0000","32.5000","32.7900","31.9300"
"2015/05/05","32.6400","29757750.0000","33.0000","33.1000","32.5650"
"2015/05/04","33.4300","21349110.0000","33.2700","33.5000","33.2200"
"2015/05/01","33.4200","27052040.0000","32.6300","33.4900","32.6200"
"2015/04/30","32.5500","21207670.0000","32.7100","32.8500","32.2950"
"2015/04/29","32.8850","21794130.0000","32.5600","33.0000","32.5500"
"2015/04/28","33.0200","29535630.0000","32.3000","33.0400","32.2300"
"2015/04/27","32.5000","25864350.0000","32.0800","32.6900","32.0800"
"2015/04/24","32.0800","22758110.0000","32.4100","32.4800","32.0200"
"2015/04/23","32.3500","23739440.0000","32.0400","32.4100","32.0100"
"2015/04/22","32.7000","21110390.0000","32.4100","32.7200","32.0350"
"2015/04/21","32.4300","19002730.0000","32.9300","32.9700","32.2850"
"2015/04/20","32.7300","20572910.0000","32.6100","32.7876","32.5300"
"2015/04/17","32.4700","29786920.0000","32.5100","32.7000","32.2200"
"2015/04/16","32.8700","28831100.0000","32.8500","32.9900","32.6950"
"2015/04/15","32.8300","61045920.0000","32.2600","32.9900","32.0650"
"2015/04/14","31.4900","39083910.0000","31.6800","31.9400","31.2700"
"2015/04/13","31.7300","23469280.0000","31.8100","32.0500","31.7100"
"2015/04/10","31.9300","27983630.0000","31.3300","31.9400","31.3300"
"2015/04/09","31.2400","34126220.0000","30.6800","31.6200","30.5700"
"2015/04/08","31.3100","18233040.0000","31.2300","31.5600","31.0600"
"2015/04/07","31.2600","23256910.0000","31.0700","31.5850","31.0000"
"2015/04/06","31.0400","21490510.0000","30.8100","31.2450","30.4500"
"2015/04/02","30.8100","20908280.0000","30.8000","31.2300","30.6700"
"2015/04/01","30.8100","31467380.0000","31.1300","31.3150","30.6500"
"2015/03/31","31.2700","32095410.0000","31.4300","31.9300","31.2000"
"2015/03/30","31.4600","51359390.0000","31.6600","32.1000","31.3000"
"2015/03/27","32.0000","73569920.0000","30.0100","33.0000","29.8500"
"2015/03/26","30.0800","45436010.0000","29.5000","30.4000","29.3100"
"2015/03/25","29.8900","37673750.0000","30.8100","30.8850","29.8600"
"2015/03/24","30.7900","28280650.0000","31.1600","31.3200","30.7400"
"2015/03/23","31.2000","29560050.0000","31.2900","31.7900","31.2000"
"2015/03/20","31.3100","64275480.0000","30.9900","31.6200","30.9300"
"2015/03/19","30.7400","27385670.0000","30.7800","31.1000","30.6900"
"2015/03/18","30.8900","39832510.0000","30.4100","31.2000","30.3000"
"2015/03/17","30.5900","29223770.0000","30.5800","30.7300","30.4100"
"2015/03/16","30.8300","33057530.0000","30.9300","31.1100","30.6500"
"2015/03/13","30.9300","47951390.0000","30.6300","30.9800","30.3600"
"2015/03/12","30.8000","107365900.0000","31.0100","31.6000","30.5800"
"2015/03/11","32.3300","49643550.0000","31.9700","32.9600","31.9500"
"2015/03/10","31.7000","50258030.0000","32.2400","32.4100","31.5000"
"2015/03/09","32.7200","33055880.0000","33.2000","33.2700","32.4800"
"2015/03/06","33.1900","32371060.0000","33.5400","33.6800","33.0800"
"2015/03/05","33.7300","21197550.0000","34.2600","34.5000","33.5900"
"2015/03/04","34.1200","22968350.0000","33.8600","34.4100","33.7200"
"2015/03/03","34.0950","27280800.0000","33.9500","34.3800","33.9100"
"2015/03/02","34.0600","25295340.0000","33.2900","34.1250","33.1200"
"2015/02/27","33.2500","24412370.0000","33.6300","33.6400","33.2100"
"2015/02/26","33.6500","25926600.0000","33.6200","33.8800","33.4300"
"2015/02/25","33.9450","24685930.0000","34.0300","34.1500","33.7327"
"2015/02/24","34.4100","29568720.0000","33.6100","34.4899","33.5100"
"2015/02/23","33.7600","25411150.0000","34.4000","34.5000","33.5800"
"2015/02/20","34.4100","20953600.0000","34.1500","34.5700","33.9100"
"2015/02/19","34.2100","11017540.0000","34.2500","34.4200","34.0500"
"2015/02/18","34.2650","19991660.0000","34.6500","34.7100","34.1900"
"2015/02/17","34.7350","19357940.0000","34.4000","34.7500","34.2600"
"2015/02/13","34.3600","18035930.0000","34.2500","34.3650","33.9450"
"2015/02/12","34.1250","20042550.0000","33.9800","34.1300","33.7600"
"2015/02/11","33.5500","18358140.0000","33.6700","33.7600","33.3200"
"2015/02/10","33.7000","20196360.0000","33.2000","33.7300","33.0501"
"2015/02/09","32.9300","28704480.0000","33.0000","33.2400","32.6700"
"2015/02/06","33.2950","29310840.0000","33.9200","34.0000","33.1400"
"2015/02/05","33.9400","20478440.0000","33.6800","33.9900","33.4499"
"2015/02/04","33.6000","25051020.0000","33.6700","33.8352","33.3000"
"2015/02/03","33.7000","36032220.0000","33.7800","34.0500","32.6120"
"2015/02/02","33.6500","38702580.0000","33.0600","33.7500","32.6500"
"2015/01/30","33.0400","38653900.0000","33.7000","33.9850","33.0000"
"2015/01/29","34.2100","29539210.0000","33.8400","34.2800","33.4600"
"2015/01/28","33.7750","34876320.0000","34.4700","34.7000","33.7200"
"2015/01/27","34.1850","58445100.0000","34.4000","34.7200","33.5500"
"2015/01/26","35.8050","30844460.0000","36.1850","36.3000","35.5700"
"2015/01/23","36.4450","27425680.0000","36.9600","37.0300","36.3800"
"2015/01/22","36.9100","31794170.0000","36.5600","37.0000","36.1400"
"2015/01/21","36.4800","27428740.0000","35.8500","36.6800","35.7700"
"2015/01/20","36.0900","35895910.0000","36.1000","36.4600","35.5650"
"2015/01/16","36.4500","62794320.0000","36.1200","36.6600","35.5100"
"2015/01/15","36.1900","46721140.0000","36.5250","36.8800","36.0300"
"2015/01/14","36.3500","34243300.0000","36.3300","36.9100","35.9100"
"2015/01/13","36.5000","31404100.0000","36.8700","37.4890","36.2900"
"2015/01/12","36.6000","29391740.0000","36.9000","37.0000","36.2300"
"2015/01/09","36.7600","22846060.0000","36.7700","37.1100","36.4000"
"2015/01/08","36.6900","31743470.0000","36.3700","37.0000","36.2600"
"2015/01/07","36.0200","27680270.0000","35.6400","36.0700","35.2700"
"2015/01/06","35.2800","30783840.0000","36.0800","36.2300","35.2600"
"2015/01/05","35.9500","32624380.0000","36.2000","36.4500","35.9400"
"2015/01/02","36.3600","23600790.0000","36.6700","37.1600","36.1100"
"2014/12/31","36.2900","20372670.0000","36.6300","37.0400","36.2900"
"2014/12/30","36.7600","15200480.0000","37.0800","37.1900","36.7600"
"2014/12/29","37.1800","12182100.0000","37.4500","37.5200","37.1700"
"2014/12/26","37.5500","14031880.0000","37.5200","37.7418","37.5200"
"2014/12/24","37.4400","12109120.0000","37.4700","37.6000","37.1800"
"2014/12/23","37.4300","22169110.0000","37.4000","37.7000","37.3000"
"2014/12/22","37.2100","29193180.0000","36.3900","37.2600","36.3900"
"2014/12/19","36.3700","76721940.0000","37.0200","37.1600","36.2300"
"2014/12/18","37.0200","32069660.0000","36.7500","37.0200","36.4300"
"2014/12/17","36.2400","31596790.0000","35.6200","36.3300","35.3300"
"2014/12/16","35.5600","30978640.0000","35.8600","36.5000","35.5600"
"2014/12/15","35.9200","30599620.0000","36.3900","36.7830","35.9000"
"2014/12/12","36.2250","29295780.0000","36.4500","36.8200","36.2200"
"2014/12/11","36.7000","25088160.0000","36.5000","37.2100","36.4400"
"2014/12/10","36.4200","27485040.0000","36.9300","37.0200","36.3000"
"2014/12/09","36.8900","28472500.0000","36.6700","37.0900","36.3000"
"2014/12/08","37.2000","28132920.0000","37.4600","37.7300","36.9350"
"2014/12/05","37.6700","20523780.0000","37.5700","37.9000","37.5200"
"2014/12/04","37.4600","23396100.0000","37.4000","37.4600","37.0400"
"2014/12/03","37.4300","30652250.0000","37.6800","37.8860","37.4100"
"2014/12/02","37.6000","28355380.0000","37.1800","37.6000","37.1800"
"2014/12/01","37.1700","30890260.0000","37.2100","37.6200","36.9000"
"2014/11/28","37.2500","19128510.0000","37.0400","37.6900","36.9400"
"2014/11/26","36.9000","24059640.0000","36.3700","36.9900","36.2800"
"2014/11/25","36.3200","29059980.0000","36.3600","36.4800","36.1500"
"2014/11/24","36.2500","33258880.0000","35.8900","36.4299","35.8400"
"2014/11/21","35.5900","55321080.0000","35.9800","36.4600","35.5000"
"2014/11/20","35.9500","61970150.0000","34.1400","35.9700","34.0000"
"2014/11/19","34.3500","21280760.0000","34.6900","34.7900","34.2500"
"2014/11/18","34.7100","30672920.0000","34.1900","34.9000","34.1600"
"2014/11/17","34.2400","17640160.0000","33.8200","34.2500","33.7600"
"2014/11/14","33.9500","18100580.0000","33.7500","33.9700","33.3500"
"2014/11/13","33.6800","26445360.0000","33.3500","33.8600","33.3400"
"2014/11/12","33.3800","22848030.0000","33.2300","33.4200","33.0000"
"2014/11/11","33.3100","19641370.0000","33.3600","33.5400","33.1950"
"2014/11/10","33.2600","30605800.0000","33.4300","33.4900","33.0800"
"2014/11/07","33.5800","27603150.0000","33.9800","34.0000","33.1900"
"2014/11/06","33.8200","25239860.0000","33.6910","34.2300","33.4100"
"2014/11/05","33.7600","34702000.0000","34.0500","34.1000","33.6000"
"2014/11/04","34.5400","34663660.0000","34.2500","34.7800","34.2050"
