"date","close","volume","open","high","low"
"2015/07/22","37.3000","622113.0000","37.5200","38.1500","36.9700"
"2015/07/21","37.8500","903235.0000","37.5000","38.0500","37.0400"
"2015/07/20","37.3000","1589483.0000","39.0100","39.4700","37.1000"
"2015/07/17","39.2700","876751.0000","39.7500","39.8900","38.7600"
"2015/07/16","39.9000","5003470.0000","39.8100","40.1000","39.6400"
"2015/07/15","40.1000","1682945.0000","43.6000","43.8000","40.0000"
"2015/07/14","43.5300","95992.0000","43.9400","44.2200","43.2100"
"2015/07/13","43.7500","102060.0000","44.6500","44.7000","43.5500"
"2015/07/10","44.1800","157206.0000","44.1800","44.6000","43.7500"
"2015/07/09","43.7600","115293.0000","44.6100","44.6100","43.6300"
"2015/07/08","44.1800","60183.0000","44.6800","45.0350","43.5300"
"2015/07/07","44.9300","107335.0000","43.5800","45.0000","42.9000"
"2015/07/06","43.5200","98743.0000","44.2400","44.5800","43.4700"
"2015/07/02","44.4100","239064.0000","46.0800","46.0800","44.2600"
"2015/07/01","45.8400","141210.0000","45.9300","45.9300","44.5200"
"2015/06/30","45.3000","128426.0000","44.4800","45.8400","44.2903"
"2015/06/29","44.4400","252908.0000","44.3300","45.4100","43.4600"
"2015/06/26","44.6000","240171.0000","45.2200","46.3800","44.6000"
"2015/06/25","45.3500","97516.0000","45.7800","46.1500","45.1100"
"2015/06/24","46.0000","199511.0000","47.1330","47.1590","45.2450"
"2015/06/23","46.7500","187574.0000","46.4700","48.3400","46.1100"
"2015/06/22","46.6200","81402.0000","46.0200","46.8600","45.2300"
"2015/06/19","45.6900","141863.0000","45.6300","46.4300","45.6300"
"2015/06/18","45.7700","181925.0000","47.4400","47.4700","45.3600"
"2015/06/17","47.2200","87691.0000","46.8200","47.3400","46.5000"
"2015/06/16","46.6300","93285.0000","46.3800","47.5400","46.2100"
"2015/06/15","46.1800","201073.0000","45.5500","47.7200","45.4840"
"2015/06/12","45.2800","42639.0000","44.8200","45.5700","44.6300"
"2015/06/11","45.0600","141035.0000","45.2500","45.7800","44.0900"
"2015/06/10","45.3100","123048.0000","44.5500","46.3000","44.4800"
"2015/06/09","44.4100","142987.0000","44.0100","45.3300","43.6900"
"2015/06/08","43.7300","174239.0000","43.9600","44.3960","42.6000"
"2015/06/05","43.8900","143923.0000","45.0800","45.4259","43.6600"
"2015/06/04","44.8300","106303.0000","46.4900","46.6100","44.8200"
"2015/06/03","46.7000","87727.0000","46.9400","47.7900","46.5000"
"2015/06/02","46.8500","181748.0000","46.0900","47.3600","45.8100"
"2015/06/01","45.6500","131757.0000","46.2400","47.0199","45.5000"
"2015/05/29","46.2000","178607.0000","46.1100","46.4500","45.5600"
"2015/05/28","46.0200","139677.0000","46.8100","48.0700","45.9000"
"2015/05/27","47.1500","97312.0000","48.0000","48.2100","46.9600"
"2015/05/26","47.9600","128424.0000","47.2700","48.0600","47.0100"
"2015/05/22","47.2500","73669.0000","46.7500","47.5099","46.6900"
"2015/05/21","46.7500","120191.0000","46.6200","47.0200","46.6200"
"2015/05/20","46.6200","226316.0000","46.9700","46.9800","45.6100"
"2015/05/19","46.9600","221796.0000","47.7500","47.7500","46.6400"
"2015/05/18","47.7500","179928.0000","48.8600","48.8600","47.3300"
"2015/05/15","48.7500","143534.0000","47.7700","48.8340","47.4500"
"2015/05/14","48.4100","158488.0000","48.5500","49.0000","48.3500"
"2015/05/13","48.5500","76633.0000","49.0400","49.0400","48.1500"
"2015/05/12","48.4600","200512.0000","48.5000","48.9100","47.0800"
"2015/05/11","48.0800","254662.0000","49.0700","49.0700","47.6400"
"2015/05/08","49.0700","266572.0000","50.6200","50.6200","49.0500"
"2015/05/07","50.2100","263949.0000","50.0000","51.2739","50.0000"
"2015/05/06","51.0400","214445.0000","51.2100","51.5500","50.6300"
"2015/05/05","51.2600","622583.0000","53.7600","53.7700","50.8600"
"2015/05/04","53.4000","118907.0000","53.5900","54.8248","53.0000"
"2015/05/01","53.5900","221721.0000","52.0500","54.5800","52.0500"
"2015/04/30","52.2100","79110.0000","52.5600","52.7000","51.7600"
"2015/04/29","52.4100","208704.0000","51.4100","52.8800","51.4100"
"2015/04/28","51.0700","98354.0000","51.0000","51.3572","50.9100"
"2015/04/27","51.0600","335153.0000","51.2000","51.4599","50.6500"
"2015/04/24","51.0700","268369.0000","51.3000","51.8700","50.6400"
"2015/04/23","51.1100","135800.0000","50.9400","51.4900","50.8150"
"2015/04/22","51.0900","123734.0000","50.3100","51.2400","50.1700"
"2015/04/21","50.3700","146940.0000","50.8500","50.8500","50.1700"
"2015/04/20","50.7500","69251.0000","50.9400","51.2900","50.1500"
"2015/04/17","50.7800","79430.0000","50.0500","50.9200","49.3600"
"2015/04/16","50.2500","126325.0000","48.9000","50.6900","48.9000"
"2015/04/15","49.0900","168562.0000","49.2100","50.2600","48.9800"
"2015/04/14","48.8700","187216.0000","48.2100","50.1300","48.0500"
"2015/04/13","48.4100","126794.0000","48.7500","48.7500","47.8000"
"2015/04/10","49.0000","122512.0000","48.4300","49.3600","47.8300"
"2015/04/09","48.5300","206566.0000","48.5500","49.5300","48.2500"
"2015/04/08","48.5200","269261.0000","49.7400","49.7400","47.1710"
"2015/04/07","49.4200","240269.0000","49.9000","50.6800","48.8200"
"2015/04/06","50.2000","170448.0000","50.5600","51.5300","49.9600"
"2015/04/02","50.5500","89673.0000","51.0700","51.3000","50.2800"
"2015/04/01","51.0400","93016.0000","51.1100","51.5000","50.7200"
"2015/03/31","51.3500","80176.0000","51.4600","51.5440","51.1101"
"2015/03/30","51.4600","40460.0000","51.2400","51.4800","51.0000"
"2015/03/27","51.2400","110828.0000","51.7400","52.0000","51.0000"
"2015/03/26","51.8500","129363.0000","51.9800","52.5000","51.8500"
"2015/03/25","51.6400","301016.0000","51.7700","52.2900","51.0600"
"2015/03/24","51.7300","124763.0000","52.0000","52.7000","51.6600"
"2015/03/23","52.2700","241085.0000","52.4000","53.4800","52.1500"
"2015/03/20","51.7400","627091.0000","50.6300","51.7400","50.6000"
"2015/03/19","50.7000","93941.0000","50.7500","51.0925","50.2700"
"2015/03/18","50.8400","192696.0000","51.0700","51.3160","50.6100"
"2015/03/17","50.8900","158558.0000","50.9900","51.4800","50.8300"
"2015/03/16","51.1900","116388.0000","51.0400","51.5000","50.6301"
"2015/03/13","51.0500","297076.0000","51.1200","51.7950","50.2413"
"2015/03/12","51.0000","163015.0000","49.6600","51.1000","49.5601"
"2015/03/11","49.6300","477821.0000","50.5100","50.5860","49.1000"
"2015/03/10","50.7200","190422.0000","50.9100","51.7000","49.5300"
"2015/03/09","51.0400","105980.0000","51.1400","51.3700","50.9500"
"2015/03/06","50.9500","86443.0000","51.0000","51.4099","50.6540"
"2015/03/05","51.2600","92177.0000","51.5000","51.9000","51.2300"
"2015/03/04","51.5000","109216.0000","51.4300","51.8200","51.0000"
"2015/03/03","51.2700","75313.0000","51.7500","52.0999","51.2700"
"2015/03/02","51.5400","115842.0000","51.9700","52.3400","51.3700"
"2015/02/27","51.5800","165876.0000","52.0000","52.1100","51.0250"
"2015/02/26","52.0000","171684.0000","52.2000","52.5299","51.7000"
"2015/02/25","52.1100","248354.0000","52.2300","53.5200","51.6800"
"2015/02/24","52.0800","105986.0000","52.0000","52.7500","51.9100"
"2015/02/23","52.2400","168323.0000","52.5000","52.5200","50.9500"
"2015/02/20","51.5100","157386.0000","51.1000","52.1800","50.8800"
"2015/02/19","51.1100","273219.0000","50.4300","51.7000","50.0200"
"2015/02/18","49.6100","319882.0000","49.5000","49.9300","48.9700"
"2015/02/17","49.5000","216672.0000","50.4000","50.9600","49.4500"
"2015/02/13","50.3400","143487.0000","49.8000","50.8599","49.5801"
"2015/02/12","50.1200","128323.0000","49.9900","50.3602","49.4600"
"2015/02/11","50.3700","85366.0000","50.8100","50.9300","50.0600"
"2015/02/10","50.6800","106742.0000","51.2400","51.2400","50.0710"
"2015/02/09","51.2400","193587.0000","51.5200","52.1600","51.0200"
"2015/02/06","51.5200","174659.0000","52.3300","52.3300","50.9540"
"2015/02/05","51.4400","175377.0000","51.9400","51.9400","50.4000"
"2015/02/04","51.5700","382661.0000","51.4200","51.7950","50.3600"
"2015/02/03","51.6200","458981.0000","51.0500","52.4445","50.9700"
"2015/02/02","50.8700","169762.0000","50.1400","50.9699","49.7900"
"2015/01/30","50.1400","258965.0000","49.8100","50.8400","49.6210"
"2015/01/29","50.1600","183937.0000","50.8600","52.1550","49.4600"
"2015/01/28","50.9300","410034.0000","52.0100","52.7500","50.6300"
"2015/01/27","51.6400","305356.0000","52.5200","52.7300","50.4900"
"2015/01/26","51.9000","323041.0000","50.8600","52.4500","50.3000"
"2015/01/23","51.3000","323316.0000","50.2400","52.2500","49.3901"
"2015/01/22","50.2400","331733.0000","49.5000","50.3000","49.0015"
"2015/01/21","49.5000","243204.0000","49.4300","49.9900","48.5600"
"2015/01/20","49.3100","181496.0000","48.6100","49.4500","47.9400"
"2015/01/16","48.6300","219231.0000","48.9400","50.0000","48.5700"
"2015/01/15","48.3000","146901.0000","47.3300","48.6100","47.2000"
"2015/01/14","47.1300","161047.0000","46.8100","47.9900","45.0000"
"2015/01/13","47.4100","145730.0000","47.9400","48.3160","46.5800"
"2015/01/12","47.7500","190381.0000","48.5300","49.4400","45.7700"
"2015/01/09","48.7300","186287.0000","48.7600","50.0900","47.5700"
"2015/01/08","48.5000","173576.0000","48.6800","49.9900","47.4900"
"2015/01/07","48.0300","138706.0000","48.2700","50.1600","47.1100"
"2015/01/06","48.2600","240579.0000","48.6000","49.1055","46.0101"
"2015/01/05","48.2600","165683.0000","49.2100","49.6500","47.9100"
"2015/01/02","49.1400","187329.0000","49.7400","50.0700","48.7000"
"2014/12/31","49.7700","196790.0000","49.8100","50.2500","49.2100"
"2014/12/30","49.7500","190041.0000","48.5600","50.3920","47.9400"
"2014/12/29","49.0600","188410.0000","47.5200","49.8500","47.5200"
"2014/12/26","47.8400","102593.0000","47.4400","48.0200","47.0400"
"2014/12/24","47.2400","40333.0000","46.8400","47.7200","46.6101"
"2014/12/23","46.9600","98662.0000","46.5000","48.1500","46.2030"
"2014/12/22","46.1100","97058.0000","45.8900","46.6600","45.6700"
"2014/12/19","46.0700","324307.0000","44.7300","46.1800","44.7300"
"2014/12/18","44.9900","117257.0000","46.3500","46.5900","44.1200"
"2014/12/17","44.4900","217585.0000","43.3500","45.2700","43.3500"
"2014/12/16","43.9200","186554.0000","43.6500","45.0000","43.1900"
"2014/12/15","44.1000","209800.0000","45.7610","45.7700","43.2000"
"2014/12/12","45.4700","119603.0000","45.0700","45.6700","44.4200"
"2014/12/11","45.5000","209426.0000","43.2600","45.5700","43.2600"
"2014/12/10","43.7400","164616.0000","44.5500","44.6980","43.3300"
"2014/12/09","45.0200","276417.0000","45.0500","45.4000","44.8600"
"2014/12/08","45.6100","241663.0000","46.7000","47.0000","44.8000"
"2014/12/05","47.1600","220516.0000","46.1600","47.3400","46.0101"
"2014/12/04","46.4800","190142.0000","46.0700","47.3700","46.0000"
"2014/12/03","46.4100","209003.0000","45.4700","46.9200","45.2900"
"2014/12/02","45.0400","163892.0000","43.5500","45.0700","43.1000"
"2014/12/01","44.0000","330090.0000","46.5000","46.5000","43.6100"
"2014/11/28","46.9600","130642.0000","46.6600","47.0000","45.2500"
"2014/11/26","46.8600","194802.0000","46.0600","47.8000","45.7100"
"2014/11/25","45.8900","117295.0000","45.8300","46.5430","45.5300"
"2014/11/24","45.8100","83669.0000","46.1600","46.7490","45.6990"
"2014/11/21","46.2000","574657.0000","46.3800","46.3800","45.5400"
"2014/11/20","46.2100","1469425.0000","45.4700","47.6200","45.4700"
"2014/11/19","45.5300","170481.0000","45.8100","46.1500","45.4700"
"2014/11/18","45.9500","217626.0000","45.6900","46.2300","45.6500"
"2014/11/17","45.6900","93497.0000","45.3600","46.0100","44.8160"
"2014/11/14","45.6700","273176.0000","44.0100","46.0000","43.9500"
"2014/11/13","45.4800","351201.0000","45.5000","46.2500","44.5560"
"2014/11/12","45.2700","221925.0000","45.0000","46.2300","44.6600"
"2014/11/11","45.0500","186300.0000","45.2700","46.0800","44.5200"
"2014/11/10","45.5000","215181.0000","45.5500","45.7700","44.5500"
"2014/11/07","45.6100","314341.0000","44.1200","46.2500","43.7400"
"2014/11/06","44.4000","144382.0000","44.6200","45.5374","44.2401"
"2014/11/05","45.0000","272694.0000","44.8300","45.1000","43.5760"
"2014/11/04","44.9700","387385.0000","44.2200","45.8300","44.0000"
"2014/11/03","45.4100","192812.0000","46.2500","46.2500","45.0000"
