"date","close","volume","open","high","low"
"2015/05/29","75.7300","3115900.0000","76.1600","76.2600","75.5800"
"2015/05/28","75.9500","3167206.0000","76.1900","76.3000","75.7500"
"2015/05/27","76.2100","2789152.0000","76.0000","76.3950","75.8300"
"2015/05/26","75.7600","2851577.0000","76.0300","76.1400","75.3000"
"2015/05/22","76.0500","2150670.0000","76.0000","76.2700","75.7200"
"2015/05/21","76.1600","3192720.0000","76.5700","76.6400","76.0200"
"2015/05/20","76.5400","3395439.0000","76.2000","76.9800","76.1500"
"2015/05/19","76.1900","2803842.0000","75.5900","76.3500","75.5600"
"2015/05/18","76.0300","3076906.0000","75.9400","76.2700","75.6400"
"2015/05/15","76.1500","3333777.0000","75.7300","76.5500","75.7300"
"2015/05/14","75.4900","5111580.0000","74.3500","75.8000","74.2200"
"2015/05/13","74.4400","4504698.0000","75.7300","75.9900","74.0400"
"2015/05/12","76.3000","4114865.0000","76.1500","76.5800","75.5500"
"2015/05/11","76.5700","2892226.0000","77.0000","77.7300","76.4300"
"2015/05/08","77.1100","3378547.0000","77.6500","78.1300","76.7600"
"2015/05/07","76.8100","3601547.0000","76.4000","77.1100","76.4000"
"2015/05/06","76.4100","4844637.0000","76.1800","76.6900","75.7370"
"2015/05/05","76.2500","3820637.0000","77.6100","77.8399","76.2100"
"2015/05/04","77.9600","2745898.0000","77.9000","78.8500","77.6800"
"2015/05/01","77.9000","2858688.0000","77.7100","78.1300","76.8700"
"2015/04/30","77.5700","4305436.0000","78.4200","78.4200","76.9600"
"2015/04/29","78.4300","3871534.0000","78.2400","78.6400","77.7800"
"2015/04/28","78.9700","2626049.0000","78.0400","78.9900","77.8600"
"2015/04/27","78.3700","2860845.0000","79.6000","79.7300","78.1800"
"2015/04/24","79.4100","2599725.0000","78.8200","79.8800","78.7500"
"2015/04/23","78.8600","2429357.0000","78.1700","79.2600","78.1400"
"2015/04/22","78.3000","2466764.0000","78.5000","78.7100","77.8700"
"2015/04/21","78.0700","3311955.0000","78.6300","79.3900","77.6700"
"2015/04/20","78.6100","2624869.0000","77.6400","79.1500","77.5100"
"2015/04/17","77.3100","2924460.0000","76.9900","77.7400","76.8100"
"2015/04/16","77.3100","2903671.0000","77.8500","77.9900","76.7400"
"2015/04/15","78.0200","2671833.0000","77.7200","78.5700","77.5780"
"2015/04/14","77.5900","2260172.0000","77.3800","77.9600","77.1700"
"2015/04/13","77.2300","2265549.0000","77.5900","77.9400","77.1400"
"2015/04/10","77.8400","2191314.0000","77.2000","78.2100","77.1668"
"2015/04/09","77.0100","2051706.0000","77.1200","77.2000","76.5300"
"2015/04/08","77.3000","3168211.0000","77.5000","77.6160","76.7001"
"2015/04/07","77.6500","3691515.0000","78.1300","78.4600","77.4400"
"2015/04/06","78.2400","5267470.0000","77.4400","78.7300","77.2700"
"2015/04/02","76.9700","2505537.0000","76.8000","77.2800","76.4600"
"2015/04/01","76.8300","3388312.0000","76.9400","77.3900","76.1600"
"2015/03/31","76.7800","6028184.0000","75.8400","76.8500","75.5000"
"2015/03/30","75.9000","3353524.0000","75.4100","76.1800","75.0900"
"2015/03/27","75.0000","3182672.0000","74.6600","75.1900","74.3000"
"2015/03/26","74.3500","4173721.0000","74.8500","75.1800","73.6300"
"2015/03/25","74.9600","2984249.0000","76.3100","76.7500","74.8200"
"2015/03/24","76.0600","2638234.0000","76.6800","77.2700","75.7100"
"2015/03/23","76.8000","3073452.0000","76.6800","76.9900","76.4400"
"2015/03/20","76.6700","7063031.0000","76.1100","76.7500","75.8600"
"2015/03/19","76.0100","4427549.0000","76.1800","77.1400","75.8000"
"2015/03/18","76.4000","5754443.0000","75.0700","76.8100","74.7900"
"2015/03/17","75.0800","2565928.0000","75.3600","75.8900","74.8200"
"2015/03/16","75.7100","3235727.0000","75.1900","76.3250","75.1500"
"2015/03/13","74.6100","3089993.0000","75.2400","75.2400","73.9800"
"2015/03/12","75.2800","3497385.0000","74.6500","75.4600","74.5700"
"2015/03/11","74.2800","4938644.0000","75.0600","75.2300","74.0400"
"2015/03/10","74.7000","5271680.0000","74.2000","75.4500","73.9800"
"2015/03/09","74.7600","3301221.0000","75.0000","75.4800","74.7500"
"2015/03/06","74.9600","6385645.0000","76.5600","76.5600","74.5500"
"2015/03/05","77.5800","2562930.0000","77.2900","77.8900","77.1700"
"2015/03/04","77.0800","2773214.0000","77.1200","77.3000","76.5700"
"2015/03/03","77.5100","3675110.0000","77.0600","77.5100","76.6100"
"2015/03/02","77.0600","5026553.0000","78.4800","78.4800","76.3900"
"2015/02/27","78.5500","2474492.0000","78.4900","78.8700","78.0300"
"2015/02/26","78.5600","2548965.0000","79.2700","79.3590","78.5000"
"2015/02/25","79.0100","3250740.0000","79.9500","79.9625","78.7500"
"2015/02/24","79.8500","3771495.0000","79.0800","80.1800","78.7550"
"2015/02/23","79.2600","3944043.0000","78.8600","79.6100","78.4100"
"2015/02/20","78.7100","4419151.0000","79.1400","79.6100","77.7900"
"2015/02/19","79.1700","5472921.0000","81.2100","81.2300","79.1200"
"2015/02/18","80.9700","4841194.0000","79.2300","81.4200","79.0300"
"2015/02/17","79.3900","6286581.0000","79.4400","80.9150","78.8000"
"2015/02/13","79.8400","4677509.0000","80.9700","80.9700","79.2100"
"2015/02/12","81.0600","4835830.0000","81.6900","82.0500","80.8900"
"2015/02/11","81.8500","3368237.0000","83.0900","83.3000","81.6000"
"2015/02/10","84.1800","4130888.0000","82.6000","84.2900","82.3900"
"2015/02/09","82.7000","3938100.0000","83.1500","83.6100","82.2100"
"2015/02/06","83.1100","4354502.0000","86.0700","86.6100","82.5300"
"2015/02/05","86.7200","2548577.0000","86.5300","86.8142","85.7700"
"2015/02/04","85.9800","3685533.0000","86.6600","87.1800","85.7600"
"2015/02/03","86.7800","3980139.0000","86.9000","87.1200","86.3100"
"2015/02/02","87.0000","3610609.0000","87.0000","87.2900","86.1100"
"2015/01/30","87.1400","3525300.0000","88.8600","89.3900","87.0700"
"2015/01/29","89.3600","2850509.0000","87.8600","89.5800","87.3740"
"2015/01/28","87.8500","3199797.0000","88.9600","89.9700","87.6600"
"2015/01/27","88.7200","1906951.0000","88.4600","89.2600","88.3500"
"2015/01/26","88.5500","1750115.0000","88.6300","88.7000","87.8200"
"2015/01/23","88.7200","1817309.0000","88.9500","89.2300","88.6100"
"2015/01/22","88.6300","2541912.0000","88.8300","89.2900","87.9400"
"2015/01/21","88.6800","2834651.0000","87.5000","88.7900","86.9000"
"2015/01/20","87.6900","3179923.0000","87.4400","87.7300","86.7300"
"2015/01/16","87.3500","3903833.0000","86.7300","87.3900","86.5950"
"2015/01/15","86.7600","3890790.0000","85.8900","86.9500","85.3600"
"2015/01/14","85.6900","3383205.0000","85.0800","85.7800","84.6500"
"2015/01/13","85.4700","3529652.0000","85.3000","86.7799","85.1700"
"2015/01/12","85.0100","2300236.0000","85.2000","85.4900","84.6450"
"2015/01/09","84.9300","2679121.0000","85.0000","85.3900","84.2200"
"2015/01/08","84.8100","2167894.0000","84.9200","85.2800","84.5700"
"2015/01/07","84.4700","2583493.0000","84.2600","84.8900","83.7200"
"2015/01/06","84.2000","5291373.0000","82.9200","84.7900","82.9200"
"2015/01/05","82.8400","3780436.0000","83.5990","83.9100","82.6100"
"2015/01/02","84.0500","2267809.0000","83.5400","84.2300","83.0900"
"2014/12/31","83.5400","2808930.0000","84.8200","85.1600","83.5000"
"2014/12/30","84.7000","2983936.0000","86.8300","86.8300","84.5400"
"2014/12/29","86.8300","4069624.0000","85.7500","87.2900","85.7000"
"2014/12/26","85.8100","2984871.0000","85.1300","86.4300","85.1154"
"2014/12/24","84.9700","2407396.0000","83.8200","85.2200","83.8200"
"2014/12/23","83.6800","2022411.0000","83.7700","84.2100","83.4900"
"2014/12/22","83.6100","2695390.0000","83.0700","83.7400","82.8400"
"2014/12/19","82.8500","4736009.0000","83.1300","83.6000","82.6700"
"2014/12/18","83.0100","4342142.0000","81.3800","83.0100","81.2000"
"2014/12/17","81.3700","3382543.0000","81.1100","81.6400","80.3600"
"2014/12/16","80.6200","3606762.0000","81.2600","82.0300","80.2100"
"2014/12/15","81.1400","4398016.0000","82.6900","82.9100","81.0800"
"2014/12/12","82.6900","3339451.0000","82.5200","83.5200","82.3600"
"2014/12/11","82.8900","2956575.0000","82.5800","83.5100","82.5600"
"2014/12/10","82.2500","3942771.0000","82.1700","83.1700","82.0400"
"2014/12/09","82.1800","3873372.0000","81.4000","82.3250","81.1800"
"2014/12/08","81.6300","3740311.0000","80.9100","82.1000","80.9100"
"2014/12/05","80.7300","3577201.0000","81.4900","81.6900","80.2300"
"2014/12/04","82.3500","2533814.0000","82.0100","82.4800","81.7700"
"2014/12/03","81.9700","2208003.0000","82.1200","82.4600","81.5200"
"2014/12/02","82.3400","3174700.0000","81.8400","82.5400","81.3700"
"2014/12/01","82.0000","5087178.0000","80.3900","82.7400","80.1600"
"2014/11/28","80.9000","2393251.0000","80.0000","81.5900","79.9400"
"2014/11/26","79.6900","1990551.0000","79.3100","79.9299","79.3100"
"2014/11/25","79.1500","4188607.0000","79.1700","79.2900","78.5101"
"2014/11/24","79.0300","5065145.0000","80.0600","80.2200","79.0100"
"2014/11/21","79.7700","5247688.0000","80.7000","80.7300","79.2350"
"2014/11/20","80.1700","2114147.0000","80.3800","80.8200","80.0800"
"2014/11/19","80.3800","2756427.0000","80.2000","80.6800","79.6900"
"2014/11/18","80.3100","3762494.0000","80.4500","80.8800","79.8800"
"2014/11/17","80.3000","2983055.0000","79.1700","80.4800","79.0900"
"2014/11/14","79.1100","3204594.0000","78.5500","79.5100","78.5500"
"2014/11/13","78.9900","4119232.0000","80.0400","80.4900","78.7100"
"2014/11/12","79.8500","5524315.0000","81.0200","81.4500","79.6500"
"2014/11/11","82.6600","2740430.0000","82.6200","83.0999","82.3600"
"2014/11/10","82.8100","2582501.0000","82.1000","83.0400","82.0700"
"2014/11/07","82.0800","3273207.0000","81.2000","82.0900","81.0200"
"2014/11/06","81.1700","6788094.0000","82.7300","82.9500","81.0700"
"2014/11/05","83.5000","5370799.0000","82.4700","83.9000","82.0000"
"2014/11/04","82.2300","2399934.0000","82.4400","82.8000","81.8400"
"2014/11/03","82.3800","2344010.0000","82.2300","82.6000","81.8500"
